Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 广东卫视, URL: http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 664 ms
Name: 广东卫视, URL: http://113.218.190.140:8081/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: 广东卫视, URL: http://42.48.50.232:9002/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1988 ms
Name: 广东卫视, URL: http://118.248.216.53:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 532 ms
Name: 广东卫视, URL: http://120.55.49.231:7545/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3194 ms
Name: 广东卫视, URL: http://120.55.49.231:7545/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3194 ms
Name: 广东卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265034$订阅源, Date: None, Resolution: None, Response Time: 1325 ms
Name: 广东卫视, URL: http://221.0.78.198:1681/hls/10253/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 685 ms
Name: 广东卫视, URL: http://111.61.236.247:9081/hls/43/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 650 ms
Name: 广东卫视, URL: http://115.48.61.119:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 广东卫视, URL: http://112.102.217.173:9003//hls/42/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 875 ms
Name: 广东卫视, URL: http://120.55.49.231:8617/rtp/233.50.200.187:5140$组播源, Date: None, Resolution: None, Response Time: 3182 ms
Name: 广东卫视, URL: http://124.231.213.217:9999/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1131 ms
Name: 广东卫视, URL: http://114.243.156.93:8888/rtp/239.3.1.142:8048$组播源, Date: None, Resolution: 1920x1080, Response Time: 242 ms
Name: 广东卫视, URL: http://123.166.61.70:8003/hls/21/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 639 ms
Name: 广东卫视, URL: http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 518 ms
Name: 广东卫视, URL: http://171.213.134.224:19999/udp/239.93.0.181:5140$订阅源, Date: None, Resolution: 576x320, Response Time: 250 ms
Name: 广东卫视, URL: http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 542 ms
Name: 广东卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.56:5140$组播源, Date: None, Resolution: None, Response Time: 3182 ms
Name: 广东卫视, URL: http://1b6467f415.iok.la:9931/tsfile/live/1010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5475 ms
Name: 广东卫视, URL: http://124.231.213.211:9999/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 广东卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 广东卫视, URL: http://139.196.151.191:7549/rtp/239.45.3.230:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 广东卫视, URL: http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1786 ms
Name: 广东卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.56:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 广东卫视, URL: http://vod.hnqczh.cn:808/hls/32/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1050 ms
Name: 广东卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=gdws$订阅源, Date: None, Resolution: None, Response Time: 552 ms
Name: 广东卫视, URL: http://123.138.22.30:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 544 ms
Name: 广东卫视, URL: http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: 广东卫视, URL: http://116.117.106.155:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: 广东卫视, URL: http://122.9.151.210:887/rtp/238.255.2.59:5999$组播源, Date: None, Resolution: None, Response Time: 3208 ms
Name: 广东卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.151:8132$组播源, Date: None, Resolution: None, Response Time: 3244 ms
Name: 广东卫视, URL: http://58.216.229.130:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 580 ms
Name: 广东卫视, URL: https://api.livednow.org/migu/608831231?sign=gAAAAABnJcJqYcJMord5t6sSAZC5m7v96UZ6Ea3WOtse7W_BquKqMmYGSh_UXVG5Wouvctg5Og0WjnXvLEz7Z7KmtqPExzi5EiaSHMY7LuMA8mog-i8BrvjD9r9fikY5LnFg4lU6jvjeDgyzEeziiUxW45I16rki3ib8vwaDTBVvTFX7H3RhkaWBYQbzclSmWhz4TBsBy3jnQxnxhV1KkAQOyQLL2GYhkw%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 广东卫视, URL: http://139.196.151.191:2051/rtp/239.45.3.230:5140$组播源, Date: None, Resolution: None, Response Time: 3180 ms
Name: 广东卫视, URL: http://218.13.170.98:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 508 ms
Name: 广东卫视, URL: http://dd.ddzb.fun/php/migu.php?id=gdws$订阅源, Date: None, Resolution: None, Response Time: 2430 ms
Name: 广东卫视, URL: http://kxrj.site:8081/9653/mg.php?id=gdws$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 广东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265034/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 439 ms
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 567 ms
Name: 广东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.49:8048$订阅源, Date: None, Resolution: None, Response Time: 1022 ms
Name: 广东卫视, URL: http://113.57.93.165:9900/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 477 ms
Name: 广东卫视, URL: http://139.196.151.191:6846/rtp/239.45.3.230:5140$组播源, Date: None, Resolution: None, Response Time: 3197 ms
Name: 广东卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.151:8132$组播源, Date: None, Resolution: None, Response Time: 3230 ms
Name: 广东卫视, URL: http://120.55.49.231:3095/rtp/233.50.200.187:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 广东卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: 广东卫视, URL: http://42.48.50.232:9002/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1988 ms
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 534 ms
Name: 广东卫视, URL: http://58.48.37.158:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 506 ms
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 534 ms
Name: 广东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 439 ms
Name: 广东卫视, URL: http://171.213.134.224:19999/udp/239.93.0.201:5140$订阅源, Date: None, Resolution: 576x320, Response Time: 250 ms
Name: 广东卫视, URL: http://163.177.123.142:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 广东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.151:8132$订阅源, Date: None, Resolution: None, Response Time: 1022 ms
Name: 广东卫视, URL: http://60.12.183.46:9901/tsfile/live/0107_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 518 ms
Name: 广东民生, URL: http://121.33.239.242:9901/tsfile/live/1003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 484 ms
Name: 广东民生, URL: http://61.140.46.70:4022/udp/239.77.0.225:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 217 ms
Name: 大湾区卫视, URL: http://183.11.239.36:808/hls/132/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 493 ms
Name: 大湾区卫视, URL: http://110.177.146.152:888/udp/239.1.1.69:8069$订阅源, Date: None, Resolution: 1920x1080, Response Time: 11 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 大湾区卫视, URL: http://110.177.146.152:888/rtp/239.1.1.69:8069$组播源, Date: None, Resolution: 1920x1080, Response Time: 11 ms
Name: 大湾区卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=dwqws$订阅源, Date: None, Resolution: None, Response Time: 552 ms
Name: 大湾区卫视, URL: http://182.92.109.190:1668/migu720/migu720.php?id=dwqws$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 大湾区卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-dwqws$订阅源, Date: None, Resolution: None, Response Time: 552 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8$订阅源, Date: None, Resolution: None, Response Time: 47 ms
Name: 大湾区卫视, URL: http://dd.ddzb.fun/php/migu.php?id=dwqws$订阅源, Date: None, Resolution: None, Response Time: 2430 ms
Name: 大湾区卫视, URL: http://gmxw.7766.org:808/hls/132/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 742 ms
Name: 广州综合, URL: https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=751b5ecd94a0d9d34c7e37e25bb8b27a&txTime=193108637cb$订阅源, Date: None, Resolution: None, Response Time: 2839 ms
Name: 广州综合, URL: https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=e64f61bc4e76ea0670fe4cf0386fc9c0&txTime=1930a85b147$订阅源, Date: None, Resolution: None, Response Time: 2839 ms
Name: 广州综合, URL: http://r.jdshipin.com/iR6Gq$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 广州影视, URL: http://r.jdshipin.com/TcKr2$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 广州影视, URL: https://tencentplaywebsite.gztv.com/live/yingshi.m3u8?txSecret=074974bc25835d38fda6936ae40aabe9&txTime=193108637cb$订阅源, Date: None, Resolution: None, Response Time: 2839 ms
Name: 广州影视, URL: http://171.38.65.20:8181/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 528 ms
Name: 广州影视, URL: http://171.38.25.112:8181/tsfile/live/0131_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 511 ms
Name: 广州影视, URL: http://r.jdshipin.com/sFw4S$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 广州竞赛, URL: https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca$订阅源, Date: None, Resolution: None, Response Time: 2827 ms
Name: 广州竞赛, URL: https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb$订阅源, Date: None, Resolution: None, Response Time: 2839 ms
Name: 广州竞赛, URL: https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d$订阅源, Date: None, Resolution: None, Response Time: 2827 ms
Name: 广州竞赛, URL: https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=83c75cd9cc8d2833d6f08ace1f2fd5e7&txTime=1930a85b147$订阅源, Date: None, Resolution: None, Response Time: 2839 ms
Name: 江门综合, URL: http://tidelive.jmtv.cn/lsdream/4x3T0dO/993/x434c00.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1442 ms
Name: 江门综合, URL: http://tidelive.jmtv.cn/lsdream/4x3T0dO/993/o734w00.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1442 ms
Name: 深圳卫视, URL: http://42.48.50.232:9002/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1988 ms
Name: 深圳卫视, URL: http://113.218.190.140:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 664 ms
Name: 深圳卫视, URL: http://118.248.216.53:8088/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 532 ms
Name: 深圳卫视, URL: http://120.55.49.231:7545/rtp/233.50.201.101:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3194 ms
Name: 深圳卫视, URL: http://120.55.49.231:7545/rtp/233.50.201.45:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3194 ms
Name: 深圳卫视, URL: http://27.41.246.172:9003//hls/21/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.43:8020$订阅源, Date: None, Resolution: None, Response Time: 1022 ms
Name: 深圳卫视, URL: http://139.196.151.191:2051/rtp/239.45.3.231:5140$组播源, Date: None, Resolution: None, Response Time: 3180 ms
Name: 深圳卫视, URL: http://123.166.61.70:8003/hls/61/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 639 ms
Name: 深圳卫视, URL: http://114.243.156.93:8888/rtp/239.3.1.134:8020$组播源, Date: None, Resolution: 1920x1080, Response Time: 242 ms
Name: 深圳卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.145:9244$组播源, Date: None, Resolution: None, Response Time: 3230 ms
Name: 深圳卫视, URL: http://117.27.190.42:9998/tsfile/live/23274_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 498 ms
Name: 深圳卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265028/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 439 ms
Name: 深圳卫视, URL: http://124.128.73.58:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 534 ms
Name: 深圳卫视, URL: http://vod.hnqczh.cn:808/hls/28/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1050 ms
Name: 深圳卫视, URL: http://121.24.98.232:8090/hls/84/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1105 ms
Name: 深圳卫视, URL: http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 534 ms
Name: 深圳卫视, URL: http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 494 ms
Name: 深圳卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.101:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 深圳卫视, URL: http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: 深圳卫视, URL: http://163.177.123.142:9901/tsfile/live/1040_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 深圳卫视, URL: http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 493 ms
Name: 深圳卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.101:5140$组播源, Date: None, Resolution: None, Response Time: 3182 ms
Name: 深圳卫视, URL: http://121.33.239.242:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 484 ms
Name: 深圳卫视, URL: http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 499 ms
Name: 深圳卫视, URL: http://218.13.170.98:9901/tsfile/live/1005_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 508 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.145:9244$订阅源, Date: None, Resolution: None, Response Time: 1022 ms
Name: 深圳卫视, URL: http://221.0.78.198:1681/hls/10235/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 685 ms
Name: 深圳卫视, URL: http://139.196.151.191:6846/rtp/239.45.3.231:5140$组播源, Date: None, Resolution: None, Response Time: 3197 ms
Name: 深圳卫视, URL: http://123.149.239.59:8883//hls/24/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 766 ms
Name: 深圳卫视, URL: http://119.36.148.115:59901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 495 ms
Name: 深圳卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 561 ms
Name: 深圳卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: 深圳卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.45:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 深圳卫视, URL: http://27.41.245.129:9003//hls/21/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 深圳卫视, URL: http://111.61.236.247:9081/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 650 ms
Name: 深圳卫视, URL: http://58.216.229.130:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 580 ms
Name: 深圳卫视, URL: http://58.216.229.130:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 580 ms
Name: 深圳卫视, URL: http://1b6467f415.iok.la:9931/tsfile/live/1067_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5475 ms
Name: 深圳卫视, URL: http://112.102.217.173:9003//hls/51/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 875 ms
Name: 深圳卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.45:5140$组播源, Date: None, Resolution: None, Response Time: 3182 ms
Name: 深圳卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.145:9244$组播源, Date: None, Resolution: None, Response Time: 3244 ms
Name: 深圳卫视, URL: http://119.163.199.98:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 506 ms
Name: 深圳卫视, URL: http://171.213.134.224:19999/udp/239.93.1.21:5140$订阅源, Date: None, Resolution: 576x320, Response Time: 250 ms
Name: 深圳卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028$订阅源, Date: None, Resolution: None, Response Time: 1325 ms
Name: 深圳卫视, URL: http://118.248.216.53:8088/tsfile/live/0143_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 532 ms
Name: 深圳卫视, URL: http://124.231.213.217:9999/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1131 ms
Name: 深圳卫视, URL: http://171.213.134.224:19999/udp/239.93.0.182:5140$订阅源, Date: None, Resolution: 576x320, Response Time: 250 ms
Name: 深圳卫视, URL: http://139.196.151.191:7549/rtp/239.45.3.231:5140$组播源, Date: None, Resolution: None, Response Time: 3201 ms
Name: 深圳卫视, URL: http://122.9.151.210:887/rtp/238.255.2.61:5999$组播源, Date: None, Resolution: None, Response Time: 3208 ms
Name: 深圳卫视, URL: http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 542 ms
Name: 翡翠台, URL: http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 翡翠台, URL: http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5475 ms
Name: 翡翠台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: None, Response Time: 352 ms
Name: 翡翠台, URL: http://r.jdshipin.com/qClQf$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 翡翠台, URL: http://171.38.65.20:8181/tsfile/live/1049_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 528 ms
Name: 翡翠台, URL: http://r.jdshipin.com/n90gt$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 翡翠台, URL: http://r.jdshipin.com/GeWKr?id=fct406$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 翡翠台, URL: http://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 翡翠台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: None, Response Time: 352 ms
Name: 翡翠台, URL: http://r.jdshipin.com/GeWKr?id=fct720$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 翡翠台, URL: http://fm1077.serv00.net/Smart.php?id=jade_twn$订阅源, Date: None, Resolution: None, Response Time: 490 ms
Name: 翡翠台, URL: http://r.jdshipin.com/qrfbg$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 明珠台, URL: https://caonimaya.hg16888.vip/mytvsuper/P$订阅源, Date: None, Resolution: None, Response Time: 2112 ms
Name: 明珠台, URL: http://caocaocaocao.hg16888.vip/mytvsuper/P$订阅源, Date: None, Resolution: None, Response Time: 1702 ms
Name: 明珠台, URL: http://aktv.top/AKTV/live/aktv/null-2/master.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 明珠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$订阅源, Date: None, Resolution: 1920x1080, Response Time: 100 ms
Name: 明珠台, URL: http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 明珠台, URL: http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5475 ms
Name: 明珠台, URL: http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 明珠台, URL: http://r.jdshipin.com/GeWKr?id=mzt720$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: 凤凰中文, URL: http://120.55.49.231:7545/rtp/233.50.200.191:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3194 ms
Name: 凤凰中文, URL: http://120.55.49.231:3543/rtp/233.50.200.191:5140$组播源, Date: None, Resolution: None, Response Time: 3204 ms
Name: 凤凰中文, URL: http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 498 ms
Name: 凤凰中文, URL: http://120.55.49.231:1655/rtp/233.50.200.191:5140$组播源, Date: None, Resolution: None, Response Time: 3176 ms
Name: 凤凰中文, URL: http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8$订阅源, Date: None, Resolution: None, Response Time: 323 ms
Name: 凤凰中文, URL: http://php.17186.eu.org/phtv/fhzw.m3u8$订阅源, Date: None, Resolution: None, Response Time: 30 ms
Name: 凤凰中文, URL: http://kxrj.site:8081/9653/fh.php?id=fhzw$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 凤凰中文, URL: http://117.27.190.42:9998/tsfile/live/23280_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 498 ms
Name: 凤凰中文, URL: http://171.38.65.20:8181/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 528 ms
Name: 凤凰中文, URL: http://120.55.49.231:1314/rtp/233.50.200.191:5140$组播源, Date: None, Resolution: None, Response Time: 3232 ms
Name: 凤凰中文, URL: http://1b6467f415.iok.la:9931/tsfile/live/1037_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5475 ms
Name: 凤凰中文, URL: http://www.lebaobei.top:6868/rtp/239.255.30.50:8231$组播源, Date: None, Resolution: None, Response Time: 2907 ms
Name: 凤凰中文, URL: http://120.55.49.231:9250/rtp/233.50.200.191:5140$组播源, Date: None, Resolution: None, Response Time: 3191 ms
Name: 凤凰中文, URL: http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.105.252.59:80/PLTV/3/224/3221228527/1.m3u8?accountinfo=liKUscxeA3mntTkvcrPdLC0JYhRJ8GbjSgBJJtzDsTUq%2FpkEzcEgSA5jxU7E691yoTzNtIBFrb%2BIDS0e%2Fx7VbeVgZAe%2Fh9LVb30YjuWosxNwd%2FGCIxz9Y34Vf7X4oRpDbF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241025090449%2C-1%2C112.25.63.228%2C20241025090449%2CHD-10000k-1080P-fhchinese5s%2C1734243741512_23%3A8F%3AF4%3AAE%3A73%3AC6%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000016268459_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FHD-10000k-1080P-fhchinese5s%2FHD-10000k-1080P-fhchinese5s&icpid=88888888&from=5&popid=5&hms_devid=6885&prioritypopid=5$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 凤凰中文, URL: http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
